dataset,scope_dataset,global_pca,seed,layer,eps,cc,tag,mode,k_selected,selection_reason,top_components_considered,corr_score_vs_delta_margin,n_vectors,cos_mean,cos_median,cos_p25,cos_p75,pca_path,fig_path,perturbation_type
gsm_mc,global,True,42,14,0.5,ambig,shared_flip,rejected,0,top5_by_explained_variance,"0,1,2,3,4",-0.17389030150943127,200,0.43293797969818115,0.45133069157600403,0.3825525939464569,0.4907305836677551,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_flip_rejected_n950.pt,results/analysis/global_topN_component_alignment_sweep/figs/gsm_mc__scope-global__ptype-shared_flip__seed42__layer14__eps0.5__ambig__rejected__k0.png,shared_flip
gsm_mc,global,True,42,14,0.5,ambig,shared_flip,chosen,1,top5_by_explained_variance,"0,1,2,3,4",0.09629435102926012,200,0.14555241167545319,0.1351492702960968,0.05923248082399368,0.21649295091629028,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_flip_chosen_n400.pt,results/analysis/global_topN_component_alignment_sweep/figs/gsm_mc__scope-global__ptype-shared_flip__seed42__layer14__eps0.5__ambig__chosen__k1.png,shared_flip
gsm_mc,global,True,42,14,0.5,ambig,shared_flip,chosen,1,top5_by_explained_variance,"0,1,2,3,4",0.13600425737235877,200,0.21026688814163208,0.19697901606559753,0.11647573113441467,0.3030949532985687,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_flip_chosen_n600.pt,results/analysis/global_topN_component_alignment_sweep/figs/gsm_mc__scope-global__ptype-shared_flip__seed42__layer14__eps0.5__ambig__chosen__k1.png,shared_flip
gsm_mc,global,True,42,14,0.5,ambig,shared_flip,chosen,1,top5_by_explained_variance,"0,1,2,3,4",0.12080511077743261,200,0.10588876903057098,0.08708290755748749,0.045442257076501846,0.15329425036907196,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_flip_chosen_n800.pt,results/analysis/global_topN_component_alignment_sweep/figs/gsm_mc__scope-global__ptype-shared_flip__seed42__layer14__eps0.5__ambig__chosen__k1.png,shared_flip
gsm_mc,global,True,42,14,0.5,ambig,shared_flip,chosen,1,top5_by_explained_variance,"0,1,2,3,4",-0.12261211464918084,200,0.09836360812187195,0.09858086705207825,0.0618709996342659,0.13046975433826447,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_flip_chosen_n950.pt,results/analysis/global_topN_component_alignment_sweep/figs/gsm_mc__scope-global__ptype-shared_flip__seed42__layer14__eps0.5__ambig__chosen__k1.png,shared_flip
gsm_mc,global,True,42,14,0.5,ambig,shared_flip,rejected,1,top5_by_explained_variance,"0,1,2,3,4",0.07086305422837287,200,0.16552524268627167,0.1646539270877838,0.0829193964600563,0.24096322059631348,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_flip_rejected_n400.pt,results/analysis/global_topN_component_alignment_sweep/figs/gsm_mc__scope-global__ptype-shared_flip__seed42__layer14__eps0.5__ambig__rejected__k1.png,shared_flip
gsm_mc,global,True,42,14,0.5,ambig,shared_flip,rejected,1,top5_by_explained_variance,"0,1,2,3,4",0.03365012254710213,200,0.30611494183540344,0.3322893977165222,0.18282225728034973,0.4347812533378601,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_flip_rejected_n600.pt,results/analysis/global_topN_component_alignment_sweep/figs/gsm_mc__scope-global__ptype-shared_flip__seed42__layer14__eps0.5__ambig__rejected__k1.png,shared_flip
gsm_mc,global,True,42,14,0.5,ambig,shared_flip,rejected,1,top5_by_explained_variance,"0,1,2,3,4",-0.01637747539368419,200,0.15537689626216888,0.1510026603937149,0.07674162089824677,0.22366975247859955,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_flip_rejected_n800.pt,results/analysis/global_topN_component_alignment_sweep/figs/gsm_mc__scope-global__ptype-shared_flip__seed42__layer14__eps0.5__ambig__rejected__k1.png,shared_flip
gsm_mc,global,True,42,14,0.5,ambig,shared_flip,rejected,1,top5_by_explained_variance,"0,1,2,3,4",0.08039531618562398,200,0.06959168612957001,0.05936950445175171,0.023269405588507652,0.10716255009174347,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_flip_rejected_n950.pt,results/analysis/global_topN_component_alignment_sweep/figs/gsm_mc__scope-global__ptype-shared_flip__seed42__layer14__eps0.5__ambig__rejected__k1.png,shared_flip
gsm_mc,global,True,42,14,0.5,ambig,shared_flip,chosen,2,top5_by_explained_variance,"0,1,2,3,4",0.1396561871085043,200,0.10277067124843597,0.09628079831600189,0.04081279784440994,0.15154525637626648,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_flip_chosen_n400.pt,results/analysis/global_topN_component_alignment_sweep/figs/gsm_mc__scope-global__ptype-shared_flip__seed42__layer14__eps0.5__ambig__chosen__k2.png,shared_flip
gsm_mc,global,True,42,14,0.5,ambig,shared_flip,chosen,2,top5_by_explained_variance,"0,1,2,3,4",-0.190127117497172,200,0.15575890243053436,0.1452123075723648,0.08265281468629837,0.22175706923007965,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_flip_chosen_n600.pt,results/analysis/global_topN_component_alignment_sweep/figs/gsm_mc__scope-global__ptype-shared_flip__seed42__layer14__eps0.5__ambig__chosen__k2.png,shared_flip
gsm_mc,global,True,42,14,0.5,ambig,shared_flip,chosen,2,top5_by_explained_variance,"0,1,2,3,4",0.21984327906728005,200,0.08776886016130447,0.0710771381855011,0.0396379679441452,0.1228742003440857,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_flip_chosen_n800.pt,results/analysis/global_topN_component_alignment_sweep/figs/gsm_mc__scope-global__ptype-shared_flip__seed42__layer14__eps0.5__ambig__chosen__k2.png,shared_flip
gsm_mc,global,True,42,14,0.5,ambig,shared_flip,chosen,2,top5_by_explained_variance,"0,1,2,3,4",0.09096132793839755,200,0.14796634018421173,0.13213299214839935,0.06208135932683945,0.2146163135766983,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_flip_chosen_n950.pt,results/analysis/global_topN_component_alignment_sweep/figs/gsm_mc__scope-global__ptype-shared_flip__seed42__layer14__eps0.5__ambig__chosen__k2.png,shared_flip
gsm_mc,global,True,42,14,0.5,ambig,shared_flip,rejected,2,top5_by_explained_variance,"0,1,2,3,4",-0.37274230859101876,200,0.11000340431928635,0.0806083157658577,0.03258070349693298,0.17524483799934387,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_flip_rejected_n400.pt,results/analysis/global_topN_component_alignment_sweep/figs/gsm_mc__scope-global__ptype-shared_flip__seed42__layer14__eps0.5__ambig__rejected__k2.png,shared_flip
gsm_mc,global,True,42,14,0.5,ambig,shared_flip,rejected,2,top5_by_explained_variance,"0,1,2,3,4",-0.46586869474479675,200,0.11528084427118301,0.10284681618213654,0.05066028609871864,0.1602390557527542,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_flip_rejected_n600.pt,results/analysis/global_topN_component_alignment_sweep/figs/gsm_mc__scope-global__ptype-shared_flip__seed42__layer14__eps0.5__ambig__rejected__k2.png,shared_flip
gsm_mc,global,True,42,14,0.5,ambig,shared_flip,rejected,2,top5_by_explained_variance,"0,1,2,3,4",-0.47041924184961414,200,0.15847310423851013,0.14955833554267883,0.0809708908200264,0.2345065176486969,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_flip_rejected_n800.pt,results/analysis/global_topN_component_alignment_sweep/figs/gsm_mc__scope-global__ptype-shared_flip__seed42__layer14__eps0.5__ambig__rejected__k2.png,shared_flip
gsm_mc,global,True,42,14,0.5,ambig,shared_flip,rejected,2,top5_by_explained_variance,"0,1,2,3,4",-0.04309807390301171,200,0.22325009107589722,0.2086872011423111,0.13053292036056519,0.32035234570503235,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_flip_rejected_n950.pt,results/analysis/global_topN_component_alignment_sweep/figs/gsm_mc__scope-global__ptype-shared_flip__seed42__layer14__eps0.5__ambig__rejected__k2.png,shared_flip
gsm_mc,global,True,42,14,0.5,ambig,shared_flip,chosen,3,top5_by_explained_variance,"0,1,2,3,4",0.17725368104059913,200,0.11715579032897949,0.09690746665000916,0.05249739810824394,0.14487332105636597,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_flip_chosen_n400.pt,results/analysis/global_topN_component_alignment_sweep/figs/gsm_mc__scope-global__ptype-shared_flip__seed42__layer14__eps0.5__ambig__chosen__k3.png,shared_flip
gsm_mc,global,True,42,14,0.5,ambig,shared_flip,chosen,3,top5_by_explained_variance,"0,1,2,3,4",0.14902555013499152,200,0.09084272384643555,0.05810648202896118,0.02751268446445465,0.1027279645204544,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_flip_chosen_n600.pt,results/analysis/global_topN_component_alignment_sweep/figs/gsm_mc__scope-global__ptype-shared_flip__seed42__layer14__eps0.5__ambig__chosen__k3.png,shared_flip
gsm_mc,global,True,42,14,0.5,ambig,shared_flip,chosen,3,top5_by_explained_variance,"0,1,2,3,4",0.18194544746115135,200,0.25942155718803406,0.28060927987098694,0.1903064101934433,0.3358749747276306,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_flip_chosen_n800.pt,results/analysis/global_topN_component_alignment_sweep/figs/gsm_mc__scope-global__ptype-shared_flip__seed42__layer14__eps0.5__ambig__chosen__k3.png,shared_flip
gsm_mc,global,True,42,14,0.5,ambig,shared_flip,chosen,3,top5_by_explained_variance,"0,1,2,3,4",0.2897711328843577,200,0.11288393288850784,0.10572804510593414,0.06041745841503143,0.15230527520179749,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_flip_chosen_n950.pt,results/analysis/global_topN_component_alignment_sweep/figs/gsm_mc__scope-global__ptype-shared_flip__seed42__layer14__eps0.5__ambig__chosen__k3.png,shared_flip
gsm_mc,global,True,42,14,0.5,ambig,shared_flip,rejected,3,top5_by_explained_variance,"0,1,2,3,4",0.10472400122051223,200,0.11268865317106247,0.09762393683195114,0.05711299180984497,0.16250638663768768,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_flip_rejected_n400.pt,results/analysis/global_topN_component_alignment_sweep/figs/gsm_mc__scope-global__ptype-shared_flip__seed42__layer14__eps0.5__ambig__rejected__k3.png,shared_flip
gsm_mc,global,True,42,14,0.5,ambig,shared_flip,rejected,3,top5_by_explained_variance,"0,1,2,3,4",-0.10852087331659149,200,0.2634865939617157,0.2421286702156067,0.17753469944000244,0.34842655062675476,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_flip_rejected_n600.pt,results/analysis/global_topN_component_alignment_sweep/figs/gsm_mc__scope-global__ptype-shared_flip__seed42__layer14__eps0.5__ambig__rejected__k3.png,shared_flip
gsm_mc,global,True,42,14,0.5,ambig,shared_flip,rejected,3,top5_by_explained_variance,"0,1,2,3,4",0.23347626600325108,200,0.37722066044807434,0.40374308824539185,0.3067554831504822,0.4504551887512207,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_flip_rejected_n800.pt,results/analysis/global_topN_component_alignment_sweep/figs/gsm_mc__scope-global__ptype-shared_flip__seed42__layer14__eps0.5__ambig__rejected__k3.png,shared_flip
gsm_mc,global,True,42,14,0.5,ambig,shared_flip,rejected,3,top5_by_explained_variance,"0,1,2,3,4",-0.46585767720662624,200,0.15066373348236084,0.14774879813194275,0.05477144569158554,0.22083815932273865,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_flip_rejected_n950.pt,results/analysis/global_topN_component_alignment_sweep/figs/gsm_mc__scope-global__ptype-shared_flip__seed42__layer14__eps0.5__ambig__rejected__k3.png,shared_flip
gsm_mc,global,True,42,14,0.5,ambig,shared_flip,chosen,4,top5_by_explained_variance,"0,1,2,3,4",0.23922539164784018,200,0.11542084068059921,0.11852455139160156,0.056935131549835205,0.1666472852230072,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_flip_chosen_n400.pt,results/analysis/global_topN_component_alignment_sweep/figs/gsm_mc__scope-global__ptype-shared_flip__seed42__layer14__eps0.5__ambig__chosen__k4.png,shared_flip
gsm_mc,global,True,42,14,0.5,ambig,shared_flip,chosen,4,top5_by_explained_variance,"0,1,2,3,4",0.12921612449910735,200,0.15084026753902435,0.1520380973815918,0.09071961790323257,0.20470377802848816,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_flip_chosen_n600.pt,results/analysis/global_topN_component_alignment_sweep/figs/gsm_mc__scope-global__ptype-shared_flip__seed42__layer14__eps0.5__ambig__chosen__k4.png,shared_flip
gsm_mc,global,True,42,14,0.5,ambig,shared_flip,chosen,4,top5_by_explained_variance,"0,1,2,3,4",0.07919841227572019,200,0.1134149357676506,0.07354497164487839,0.038316257297992706,0.12283625453710556,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_flip_chosen_n800.pt,results/analysis/global_topN_component_alignment_sweep/figs/gsm_mc__scope-global__ptype-shared_flip__seed42__layer14__eps0.5__ambig__chosen__k4.png,shared_flip
gsm_mc,global,True,42,14,0.5,ambig,shared_flip,chosen,4,top5_by_explained_variance,"0,1,2,3,4",-0.13358089653737285,200,0.22992528975009918,0.24592918157577515,0.14915864169597626,0.3151874542236328,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_flip_chosen_n950.pt,results/analysis/global_topN_component_alignment_sweep/figs/gsm_mc__scope-global__ptype-shared_flip__seed42__layer14__eps0.5__ambig__chosen__k4.png,shared_flip
gsm_mc,global,True,42,14,0.5,ambig,shared_flip,rejected,4,top5_by_explained_variance,"0,1,2,3,4",-0.437557470071909,200,0.07701992988586426,0.07002702355384827,0.03243067115545273,0.1074863076210022,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_flip_rejected_n400.pt,results/analysis/global_topN_component_alignment_sweep/figs/gsm_mc__scope-global__ptype-shared_flip__seed42__layer14__eps0.5__ambig__rejected__k4.png,shared_flip
gsm_mc,global,True,42,14,0.5,ambig,shared_flip,rejected,4,top5_by_explained_variance,"0,1,2,3,4",-0.08932862817666573,200,0.2086837738752365,0.22441840171813965,0.13453276455402374,0.2830263376235962,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_flip_rejected_n600.pt,results/analysis/global_topN_component_alignment_sweep/figs/gsm_mc__scope-global__ptype-shared_flip__seed42__layer14__eps0.5__ambig__rejected__k4.png,shared_flip
gsm_mc,global,True,42,14,0.5,ambig,shared_flip,rejected,4,top5_by_explained_variance,"0,1,2,3,4",-0.08625774356063716,200,0.12730605900287628,0.08471126109361649,0.044566888362169266,0.14728109538555145,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_flip_rejected_n800.pt,results/analysis/global_topN_component_alignment_sweep/figs/gsm_mc__scope-global__ptype-shared_flip__seed42__layer14__eps0.5__ambig__rejected__k4.png,shared_flip
gsm_mc,global,True,42,14,0.5,ambig,shared_flip,rejected,4,top5_by_explained_variance,"0,1,2,3,4",0.04650576396168884,200,0.2638678252696991,0.2725986838340759,0.19598917663097382,0.35211068391799927,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_flip_rejected_n950.pt,results/analysis/global_topN_component_alignment_sweep/figs/gsm_mc__scope-global__ptype-shared_flip__seed42__layer14__eps0.5__ambig__rejected__k4.png,shared_flip
gsm_mc,global,True,42,14,0.5,ambig,shared_noflip,chosen,0,top5_by_explained_variance,"0,1,2,3,4",0.8605833534700814,15,0.4339323341846466,0.25170135498046875,0.10927943885326385,0.8054842948913574,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_noflip_chosen_n30.pt,results/analysis/global_topN_component_alignment_sweep/figs/gsm_mc__scope-global__ptype-shared_noflip__seed42__layer14__eps0.5__ambig__chosen__k0.png,shared_noflip
gsm_mc,global,True,42,14,0.5,ambig,shared_noflip,chosen,0,top5_by_explained_variance,"0,1,2,3,4",-0.6720513460608865,200,0.5178821086883545,0.6946321725845337,0.13683365285396576,0.7992289066314697,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_noflip_chosen_n400.pt,results/analysis/global_topN_component_alignment_sweep/figs/gsm_mc__scope-global__ptype-shared_noflip__seed42__layer14__eps0.5__ambig__chosen__k0.png,shared_noflip
gsm_mc,global,True,42,14,0.5,ambig,shared_noflip,chosen,0,top5_by_explained_variance,"0,1,2,3,4",0.671829827259847,200,0.5158460736274719,0.6916700601577759,0.13916155695915222,0.8037149906158447,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_noflip_chosen_n600.pt,results/analysis/global_topN_component_alignment_sweep/figs/gsm_mc__scope-global__ptype-shared_noflip__seed42__layer14__eps0.5__ambig__chosen__k0.png,shared_noflip
gsm_mc,global,True,42,14,0.5,ambig,shared_noflip,chosen,0,top5_by_explained_variance,"0,1,2,3,4",-0.6715138774565521,200,0.521797776222229,0.6959831118583679,0.14188894629478455,0.8082365393638611,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_noflip_chosen_n800.pt,results/analysis/global_topN_component_alignment_sweep/figs/gsm_mc__scope-global__ptype-shared_noflip__seed42__layer14__eps0.5__ambig__chosen__k0.png,shared_noflip
gsm_mc,global,True,42,14,0.5,ambig,shared_noflip,chosen,0,top5_by_explained_variance,"0,1,2,3,4",-0.6684897626738681,200,0.5266987085342407,0.7080305814743042,0.1379605233669281,0.818902850151062,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_noflip_chosen_n950.pt,results/analysis/global_topN_component_alignment_sweep/figs/gsm_mc__scope-global__ptype-shared_noflip__seed42__layer14__eps0.5__ambig__chosen__k0.png,shared_noflip
gsm_mc,global,True,42,14,0.5,ambig,shared_noflip,rejected,0,top5_by_explained_variance,"0,1,2,3,4",0.8604046783496309,15,0.4067816436290741,0.2656271755695343,0.12124110758304596,0.7246184349060059,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_noflip_rejected_n30.pt,results/analysis/global_topN_component_alignment_sweep/figs/gsm_mc__scope-global__ptype-shared_noflip__seed42__layer14__eps0.5__ambig__rejected__k0.png,shared_noflip
gsm_mc,global,True,42,14,0.5,ambig,shared_noflip,rejected,0,top5_by_explained_variance,"0,1,2,3,4",-0.6594712896903765,200,0.5237311720848083,0.673287570476532,0.26103508472442627,0.7324849367141724,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_noflip_rejected_n400.pt,results/analysis/global_topN_component_alignment_sweep/figs/gsm_mc__scope-global__ptype-shared_noflip__seed42__layer14__eps0.5__ambig__rejected__k0.png,shared_noflip
gsm_mc,global,True,42,14,0.5,ambig,shared_noflip,rejected,0,top5_by_explained_variance,"0,1,2,3,4",-0.6518756953084069,200,0.5413045287132263,0.6824045181274414,0.2783656716346741,0.7573907375335693,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_noflip_rejected_n600.pt,results/analysis/global_topN_component_alignment_sweep/figs/gsm_mc__scope-global__ptype-shared_noflip__seed42__layer14__eps0.5__ambig__rejected__k0.png,shared_noflip
gsm_mc,global,True,42,14,0.5,ambig,shared_noflip,rejected,0,top5_by_explained_variance,"0,1,2,3,4",-0.6577904494043868,200,0.5422163605690002,0.6896551847457886,0.2733287811279297,0.7631247043609619,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_noflip_rejected_n800.pt,results/analysis/global_topN_component_alignment_sweep/figs/gsm_mc__scope-global__ptype-shared_noflip__seed42__layer14__eps0.5__ambig__rejected__k0.png,shared_noflip
gsm_mc,global,True,42,14,0.5,ambig,shared_noflip,rejected,0,top5_by_explained_variance,"0,1,2,3,4",-0.6615358345588579,200,0.5480223298072815,0.7080086469650269,0.2516263723373413,0.784770667552948,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_noflip_rejected_n950.pt,results/analysis/global_topN_component_alignment_sweep/figs/gsm_mc__scope-global__ptype-shared_noflip__seed42__layer14__eps0.5__ambig__rejected__k0.png,shared_noflip
gsm_mc,global,True,42,14,0.5,ambig,shared_noflip,chosen,1,top5_by_explained_variance,"0,1,2,3,4",-0.5005140910669725,15,0.16200163960456848,0.14245423674583435,0.033317238092422485,0.25634604692459106,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_noflip_chosen_n30.pt,results/analysis/global_topN_component_alignment_sweep/figs/gsm_mc__scope-global__ptype-shared_noflip__seed42__layer14__eps0.5__ambig__chosen__k1.png,shared_noflip
gsm_mc,global,True,42,14,0.5,ambig,shared_noflip,chosen,1,top5_by_explained_variance,"0,1,2,3,4",-0.33677521314871256,200,0.1422828733921051,0.12241099774837494,0.06369882076978683,0.18900124728679657,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_noflip_chosen_n400.pt,results/analysis/global_topN_component_alignment_sweep/figs/gsm_mc__scope-global__ptype-shared_noflip__seed42__layer14__eps0.5__ambig__chosen__k1.png,shared_noflip
gsm_mc,global,True,42,14,0.5,ambig,shared_noflip,chosen,1,top5_by_explained_variance,"0,1,2,3,4",-0.3969123517902857,200,0.19334685802459717,0.1882152259349823,0.1107267364859581,0.2548430263996124,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_noflip_chosen_n600.pt,results/analysis/global_topN_component_alignment_sweep/figs/gsm_mc__scope-global__ptype-shared_noflip__seed42__layer14__eps0.5__ambig__chosen__k1.png,shared_noflip
gsm_mc,global,True,42,14,0.5,ambig,shared_noflip,chosen,1,top5_by_explained_variance,"0,1,2,3,4",-0.21638945945867025,200,0.16618996858596802,0.12539565563201904,0.05630384013056755,0.2626662254333496,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_noflip_chosen_n800.pt,results/analysis/global_topN_component_alignment_sweep/figs/gsm_mc__scope-global__ptype-shared_noflip__seed42__layer14__eps0.5__ambig__chosen__k1.png,shared_noflip
gsm_mc,global,True,42,14,0.5,ambig,shared_noflip,chosen,1,top5_by_explained_variance,"0,1,2,3,4",-0.06920595620250922,200,0.13664042949676514,0.08903472125530243,0.042632825672626495,0.2100038081407547,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_noflip_chosen_n950.pt,results/analysis/global_topN_component_alignment_sweep/figs/gsm_mc__scope-global__ptype-shared_noflip__seed42__layer14__eps0.5__ambig__chosen__k1.png,shared_noflip
gsm_mc,global,True,42,14,0.5,ambig,shared_noflip,rejected,1,top5_by_explained_variance,"0,1,2,3,4",0.619656956343248,15,0.2036416381597519,0.22492197155952454,0.0942235067486763,0.2816382050514221,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_noflip_rejected_n30.pt,results/analysis/global_topN_component_alignment_sweep/figs/gsm_mc__scope-global__ptype-shared_noflip__seed42__layer14__eps0.5__ambig__rejected__k1.png,shared_noflip
gsm_mc,global,True,42,14,0.5,ambig,shared_noflip,rejected,1,top5_by_explained_variance,"0,1,2,3,4",-0.1640231943931759,200,0.1071619987487793,0.07562294602394104,0.03855082765221596,0.1507132351398468,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_noflip_rejected_n400.pt,results/analysis/global_topN_component_alignment_sweep/figs/gsm_mc__scope-global__ptype-shared_noflip__seed42__layer14__eps0.5__ambig__rejected__k1.png,shared_noflip
gsm_mc,global,True,42,14,0.5,ambig,shared_noflip,rejected,1,top5_by_explained_variance,"0,1,2,3,4",-0.3273396866187577,200,0.2013215869665146,0.2030816376209259,0.1239825114607811,0.2736617922782898,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_noflip_rejected_n600.pt,results/analysis/global_topN_component_alignment_sweep/figs/gsm_mc__scope-global__ptype-shared_noflip__seed42__layer14__eps0.5__ambig__rejected__k1.png,shared_noflip
gsm_mc,global,True,42,14,0.5,ambig,shared_noflip,rejected,1,top5_by_explained_variance,"0,1,2,3,4",-0.16201123088058741,200,0.19239482283592224,0.19103217124938965,0.08816856145858765,0.2708372473716736,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_noflip_rejected_n800.pt,results/analysis/global_topN_component_alignment_sweep/figs/gsm_mc__scope-global__ptype-shared_noflip__seed42__layer14__eps0.5__ambig__rejected__k1.png,shared_noflip
gsm_mc,global,True,42,14,0.5,ambig,shared_noflip,rejected,1,top5_by_explained_variance,"0,1,2,3,4",-0.054374348093803815,200,0.17303062975406647,0.15204456448554993,0.07544601708650589,0.24533683061599731,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_noflip_rejected_n950.pt,results/analysis/global_topN_component_alignment_sweep/figs/gsm_mc__scope-global__ptype-shared_noflip__seed42__layer14__eps0.5__ambig__rejected__k1.png,shared_noflip
gsm_mc,global,True,42,14,0.5,ambig,shared_noflip,chosen,2,top5_by_explained_variance,"0,1,2,3,4",-0.25739694529216894,15,0.27170225977897644,0.18512028455734253,0.10394942760467529,0.4147956371307373,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_noflip_chosen_n30.pt,results/analysis/global_topN_component_alignment_sweep/figs/gsm_mc__scope-global__ptype-shared_noflip__seed42__layer14__eps0.5__ambig__chosen__k2.png,shared_noflip
gsm_mc,global,True,42,14,0.5,ambig,shared_noflip,chosen,2,top5_by_explained_variance,"0,1,2,3,4",-0.13999410240100366,200,0.2277505099773407,0.19409595429897308,0.0731545090675354,0.3132462203502655,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_noflip_chosen_n400.pt,results/analysis/global_topN_component_alignment_sweep/figs/gsm_mc__scope-global__ptype-shared_noflip__seed42__layer14__eps0.5__ambig__chosen__k2.png,shared_noflip
gsm_mc,global,True,42,14,0.5,ambig,shared_noflip,chosen,2,top5_by_explained_variance,"0,1,2,3,4",0.08503819636020059,200,0.20874355733394623,0.1632101833820343,0.07618378102779388,0.28899097442626953,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_noflip_chosen_n600.pt,results/analysis/global_topN_component_alignment_sweep/figs/gsm_mc__scope-global__ptype-shared_noflip__seed42__layer14__eps0.5__ambig__chosen__k2.png,shared_noflip
